name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Washington,2011-05-17,22.1,17,19.2,22.1,17,19.2,16.1,83.18,0.62,,33.33,,,,47.8,28.7,98,1006,95.1,15.9,,,0,,2011-05-17T05:54:10,2011-05-17T20:15:23,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-18,21.1,16.9,18.5,21.1,16.9,18.5,16.1,86.51,5.28,,37.5,,,,27.7,18.2,122.2,1009.6,91.2,15.1,,,0,,2011-05-18T05:53:20,2011-05-18T20:16:16,0.51,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-19,20.8,14.9,17.6,20.8,14.9,17.6,14.5,83.21,1.44,,8.33,,,,,16.1,157.8,1014.4,83.9,15.7,,,0,,2011-05-19T05:52:33,2011-05-19T20:17:08,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-20,21.8,13.1,17.8,21.8,13.1,17.8,12.3,72.28,0.28,,8.33,,,,33.5,17.5,261.6,1016,68.5,15.8,,,0,,2011-05-20T05:51:47,2011-05-20T20:18:00,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-21,26.9,13.8,20.9,27,13.8,20.9,13.1,63.32,0,,0,,,,37.1,17.9,187.6,1015.3,56.3,15.9,,,0,,2011-05-21T05:51:02,2011-05-21T20:18:51,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-22,26.8,15.7,21.1,27.3,15.7,21.2,16.1,74.51,0.02,,4.17,,,,,16.6,170.5,1016.8,79.6,15.8,,,0,,2011-05-22T05:50:20,2011-05-22T20:19:42,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-23,27.9,18.1,22.5,29.2,18.1,22.8,18.9,81.28,0.62,,12.5,,,,51.4,28.3,169.6,1013.4,87.5,14.1,,,0,,2011-05-23T05:49:39,2011-05-23T20:20:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-24,30,20.1,24,30.4,20.1,24.1,18.7,74.71,0.8,,8.33,,,,38.9,24.6,217.5,1010.3,86.3,13.3,,,0,,2011-05-24T05:48:59,2011-05-24T20:21:21,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-25,28.9,18.1,24.2,29.8,18.1,24.4,17.8,69.15,0.29,,16.67,,,,27.7,22.2,186,1012.5,63.6,15.9,,,0,,2011-05-25T05:48:22,2011-05-25T20:22:09,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-26,32.1,20.8,26.2,34.7,20.8,27,19.4,68.52,0,,0,,,,33.5,23.8,177.3,1010.7,41.6,13.8,,,0,,2011-05-26T05:47:46,2011-05-26T20:22:57,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-27,29.9,20.5,25.3,30.8,20.5,25.7,18,64.9,1.57,,12.5,,,,72.4,33.1,189.6,1013.6,70,15.9,,,0,,2011-05-27T05:47:12,2011-05-27T20:23:43,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-28,28.8,18.9,23.5,30,18.9,23.7,18.2,73.53,0.04,,4.17,,,,29.5,19.8,185,1015.7,69.6,16,,,0,,2011-05-28T05:46:40,2011-05-28T20:24:29,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-29,28.1,20.8,24.1,30.8,20.8,24.8,20.9,82.7,0,,0,,,,27.7,20.4,182.2,1018.4,78.7,15.8,,,0,,2011-05-29T05:46:10,2011-05-29T20:25:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-30,35,21.8,28.2,37.1,21.8,29.5,20.7,68.24,0,,0,,,,27.7,17.9,235,1019.5,23.7,14,,,0,,2011-05-30T05:45:41,2011-05-30T20:25:58,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-05-31,35.8,23.1,29.6,38.7,23.1,31.6,21.4,64.26,0,,0,,,,,14.4,128,1021,37.5,14,,,0,,2011-05-31T05:45:15,2011-05-31T20:26:41,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-01,35.8,24,29,39.4,24,31.3,22.2,69.39,4.88,,8.33,,,,40,23.6,218.2,1018.4,48,11.5,,,0,,2011-06-01T05:44:50,2011-06-01T20:27:23,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-02,30.9,22.7,26.8,29.1,22.7,26.2,8.1,31.93,0,,0,,,,51.2,34.6,309.8,1016.5,22.4,15.9,,,0,,2011-06-02T05:44:27,2011-06-02T20:28:04,0,Partially cloudy,Partly cloudy throughout the day.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-03,26.9,16.5,21.8,26.2,16.5,21.8,5.5,35.59,0.16,,4.17,,,,33.5,22.7,324.5,1020.3,42,16,,,0,,2011-06-03T05:44:06,2011-06-03T20:28:44,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-04,28.8,15.5,22.4,27.5,15.5,22.2,9.6,46.04,0,,0,,,,,16.6,172.6,1019.2,52.6,16,,,0,,2011-06-04T05:43:46,2011-06-04T20:29:22,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-05,27.6,20.9,23.2,28.2,20.9,23.2,16.2,65.39,0,,0,,,,,15.8,74.1,1015.9,78.6,16,,,0,,2011-06-05T05:43:29,2011-06-05T20:30:00,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-06,30.8,18.6,24.6,29.5,18.6,24.4,15.5,61.44,0,,0,,,,,17.7,136.3,1016,43.8,15.3,,,0,,2011-06-06T05:43:13,2011-06-06T20:30:36,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-07,31.7,19.6,26,32,19.6,26.3,17.2,60.16,0,,0,,,,33.5,21.4,204,1015.2,69,15.9,,,0,,2011-06-07T05:42:59,2011-06-07T20:31:11,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
Washington,2011-06-08,36.7,21.7,29.3,40.7,21.7,31.2,20.6,62.88,0,,0,,,,27.7,16,200,1014,46.3,14.4,,,0,,2011-06-08T05:42:48,2011-06-08T20:31:44,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-09,38,25.7,31.4,40.5,25.7,33.7,21.2,58.36,0,,0,,,,31.3,18,186.6,1012.6,37.9,12.8,,,0,,2011-06-09T05:42:38,2011-06-09T20:32:17,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-10,33.7,23.5,28.6,35.5,23.5,30,20,60.93,1.34,,12.5,,,,55.4,26.6,196.4,1013.7,64.4,14.3,,,0,,2011-06-10T05:42:30,2011-06-10T20:32:47,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-11,32.8,23.7,27.2,35.8,23.7,28.1,20.2,66.48,0.01,,4.17,,,,,20.8,192.1,1012.6,78.2,14.5,,,0,,2011-06-11T05:42:23,2011-06-11T20:33:17,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-12,32,21.7,25.8,35.4,21.7,26.5,20.3,73.53,1.73,,4.17,,,,,20.2,196.5,1010.6,72.6,15.8,,,0,,2011-06-12T05:42:19,2011-06-12T20:33:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-13,25.9,18.1,22.7,25.9,18.1,22.7,11.5,51.11,0,,0,,,,42,32.9,333,1013,54.1,16,,,0,,2011-06-13T05:42:16,2011-06-13T20:34:11,0.46,Partially cloudy,Becoming cloudy in the afternoon.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-14,24.7,17.7,21.2,24.7,17.7,21.2,10.4,50.29,0,,0,,,,40.3,27.1,305.1,1013,58.7,16,,,0,,2011-06-14T05:42:16,2011-06-14T20:34:36,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-15,28.8,14.8,22,27.6,14.8,21.8,9.8,48.27,0,,0,,,,25.9,23.2,224,1014.3,41.4,16,,,0,,2011-06-15T05:42:17,2011-06-15T20:34:59,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-16,26.7,18.8,22.3,27.4,18.8,22.3,15.9,67.98,1.96,,20.83,,,,35.3,25.1,197.3,1012.7,92.5,15.7,,,0,,2011-06-16T05:42:20,2011-06-16T20:35:21,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-17,30.6,17.8,23,30.3,17.8,23.1,18.1,76.42,18.77,,20.83,,,,83.2,26.4,214.9,1012.2,72.5,14.8,,,0,,2011-06-17T05:42:24,2011-06-17T20:35:41,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-18,31.7,20.8,25.4,33.1,20.8,25.9,18.9,69.01,0,,0,,,,,17.3,208.3,1011.6,76.8,15.7,,,0,,2011-06-18T05:42:31,2011-06-18T20:36:00,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-19,28.7,23.8,25.9,29.2,23.8,26.2,19.2,67.2,0.38,,8.33,,,,,14.2,175.7,1009.8,94.5,16,,,0,,2011-06-19T05:42:39,2011-06-19T20:36:17,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-20,25.9,19.1,22.6,25.9,19.1,22.6,17.9,75.85,8.25,,33.33,,,,,16,122.5,1012,85.4,14.2,,,0,,2011-06-20T05:42:49,2011-06-20T20:36:32,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-21,30.7,20.9,24.7,34.3,20.9,25.8,20.4,77.85,0.31,,4.17,,,,,16.4,186.6,1013.4,86.8,16,,,0,,2011-06-21T05:43:00,2011-06-21T20:36:45,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-22,31.9,22.9,27.5,36.2,22.9,29.4,21.5,71,0,,0,,,,31.3,25,160.2,1011.3,84.5,16,,,0,,2011-06-22T05:43:14,2011-06-22T20:36:57,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-23,29,25.6,27.2,32.1,25.6,28.7,21.5,71.37,0,,0,,,,35.3,26.1,218.2,1007.9,89.4,15.9,,,0,,2011-06-23T05:43:29,2011-06-23T20:37:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-24,31.7,22.7,27.1,31.1,22.7,27,17.4,58.83,0,,0,,,,41.7,27.9,240.3,1006.5,70.8,16,,,0,,2011-06-24T05:43:45,2011-06-24T20:37:15,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-25,29,21.8,25.7,28.8,21.8,25.7,14.1,48.93,0,,0,,,,35.3,19.6,311.4,1011,82.9,16,,,0,,2011-06-25T05:44:04,2011-06-25T20:37:21,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-26,28.1,20.4,24.7,27.8,20.4,24.6,14,52.4,0,,0,,,,25.9,19.4,240.4,1014.9,79.2,16,,,0,,2011-06-26T05:44:24,2011-06-26T20:37:25,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-27,27.9,21,24.9,28.9,21,25.2,18,66.62,0.6,,12.5,,,,,16.8,139.4,1016,87.4,15.8,,,0,,2011-06-27T05:44:45,2011-06-27T20:37:28,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-28,34,23.5,28,37.3,23.5,29.2,20.2,64.27,0,,0,,,,,19.5,179.1,1012.3,76.8,15.2,,,0,,2011-06-28T05:45:08,2011-06-28T20:37:29,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-29,31.7,23,27.3,30.4,23,26.8,15,50.93,0,,0,,,,37.1,27.3,307,1013.5,52.5,16,,,0,,2011-06-29T05:45:32,2011-06-29T20:37:28,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-06-30,30.6,19.7,25.7,29.1,19.7,25.2,11.7,43.86,0,,0,,,,44.3,23,289.7,1016.3,38.1,16,,,0,,2011-06-30T05:45:58,2011-06-30T20:37:25,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-01,32,20.4,26.7,30.1,20.4,26,11.1,40.94,0,,0,,,,25.9,16.3,141,1016.6,29.1,16,,,0,,2011-07-01T05:46:25,2011-07-01T20:37:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KDAA,KADW,74594013705"
Washington,2011-07-02,34.7,19.9,27.5,33.1,19.9,27.1,13.5,45.22,0,,0,,,,,17.6,127.5,1017.2,46.8,16,,,0,,2011-07-02T05:46:54,2011-07-02T20:37:13,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-03,33.1,21.7,26.6,37.1,21.7,27.6,20.2,69.71,22.51,,33.33,,,,81.4,19.4,188.3,1013.2,86.3,14.2,,,0,,2011-07-03T05:47:24,2011-07-03T20:37:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-04,31.8,22.7,27,32.8,22.7,27.7,19.4,65.3,0.08,,4.17,,,,,11.1,201.1,1012.4,78.9,15.9,,,0,,2011-07-04T05:47:56,2011-07-04T20:36:54,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-05,32,23.7,28.1,34,23.7,29.2,19.4,60.32,0.02,,4.17,,,,,15.9,235.2,1013.8,65.2,15.7,,,0,,2011-07-05T05:48:28,2011-07-05T20:36:41,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-06,29.9,24.6,26.9,32.8,24.6,28.2,21.8,74.32,1.77,,12.5,,,,,17.9,191.1,1014.2,68.9,14.2,,,0,,2011-07-06T05:49:02,2011-07-06T20:36:27,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-07,34.1,23,28.4,35.9,23,29.5,20.5,66.18,23.9,,4.17,,,,29.5,20.4,176.8,1013.2,54.3,14.1,,,0,,2011-07-07T05:49:37,2011-07-07T20:36:10,0.21,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-08,30.1,23.7,26.2,34.2,23.7,27.6,21.6,76.15,20.77,,20.83,,,,33.5,23.2,168.1,1009.8,89.9,14.3,,,0,,2011-07-08T05:50:13,2011-07-08T20:35:52,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-09,32.7,21.9,27.4,32.6,21.9,27.6,18.5,61.87,0,,0,,,,31.3,19.8,247.5,1012.3,42.2,15,,,0,,2011-07-09T05:50:51,2011-07-09T20:35:32,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-10,32.7,22.8,28.1,33.6,22.8,28.8,18.8,58.45,0,,0,,,,,21,165.2,1016.9,31.7,15.5,,,0,,2011-07-10T05:51:29,2011-07-10T20:35:10,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-11,34,23.9,29.1,40.5,23.9,31.5,21.1,63.01,0.37,,8.33,,,,37.5,27,202.9,1014.3,46.8,15,,,0,,2011-07-11T05:52:09,2011-07-11T20:34:46,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-12,35.8,25.5,30.3,39.4,25.5,31.9,20.5,57.88,0,,0,,,,33.3,31.7,305.4,1009.4,57.2,15.8,,,0,,2011-07-12T05:52:49,2011-07-12T20:34:20,0.46,Partially cloudy,Clearing in the afternoon.,wind,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-13,33.6,23.1,28.3,34.8,23.1,29.3,20.1,63.27,26.65,,12.5,,,,63,21.7,239.8,1009.8,68.9,15,,,0,,2011-07-13T05:53:31,2011-07-13T20:33:52,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-14,28.7,20.4,24.8,27.9,20.4,24.6,13,49.53,0,,0,,,,31.3,23.5,122.6,1015.9,47.1,16,,,0,,2011-07-14T05:54:13,2011-07-14T20:33:23,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-15,27.7,20.5,23.9,27.6,20.5,23.9,15.4,60.13,0,,0,,,,27.7,16.1,198.2,1019.4,59.6,16,,,0,,2011-07-15T05:54:56,2011-07-15T20:32:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-16,29.1,19.5,25,29.2,19.5,25.1,16.1,59.47,0,,0,,,,33.3,21.4,197.6,1021.4,25.6,16,,,0,,2011-07-16T05:55:40,2011-07-16T20:32:18,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-17,31.7,21.7,26.7,32.6,21.7,27.4,18.2,60.59,0,,0,,,,29.5,24.8,195.3,1021.6,36,40.9,,,0,,2011-07-17T05:56:25,2011-07-17T20:31:43,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-18,32.8,22.7,28.1,36.7,22.7,29.7,20.8,65.56,0,,0,,,,37.1,23.1,196.1,1016.4,51.4,15.9,,,0,,2011-07-18T05:57:11,2011-07-18T20:31:06,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-19,35.6,25.8,29.8,39.4,25.8,32.7,22.1,64.43,6.39,,8.33,,,,29.5,20.1,196.5,1010.4,85.7,15.1,,,0,,2011-07-19T05:57:57,2011-07-19T20:30:28,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-20,33.8,24.8,29.1,39.6,24.8,32.5,23.2,71.7,0.02,,4.17,,,,27.7,15.3,96.6,1011,54.3,13.9,,,0,,2011-07-20T05:58:44,2011-07-20T20:29:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-21,36.7,26.9,31.5,44.9,29.8,38.1,24.9,69.78,0,,0,,,,30.9,23.5,183.8,1010.2,19.9,10.7,,,0,,2011-07-21T05:59:32,2011-07-21T20:29:05,0.67,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-22,38.8,27.8,33.3,49.6,31.5,39.6,23.8,59.05,0,,0,,,,,20,194.2,1011.9,41.2,13.3,,,0,,2011-07-22T06:00:20,2011-07-22T20:28:21,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-23,38,28.8,33.3,42.2,31.1,36.8,21.2,50.22,0,,0,,,,35.3,21.4,224.7,1013.7,66.4,15.9,,,0,,2011-07-23T06:01:09,2011-07-23T20:27:36,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-24,35.9,29.4,32.3,40.1,33.3,36.1,22,55.46,0,,0,,,,31.3,24.7,255.9,1013.3,75,14.6,,,0,,2011-07-24T06:01:59,2011-07-24T20:26:48,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-25,33,25.8,28.2,39.2,25.8,31.2,23.3,75.41,5.41,,16.67,,,,44.3,27.2,85.1,1010.2,77.4,13.5,,,0,,2011-07-25T06:02:49,2011-07-25T20:25:59,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-26,34.8,24.1,29.3,34.5,24.1,29.3,18.1,55.69,0,,0,,,,37.1,25.1,213.5,1008.2,37,15.5,,,0,,2011-07-26T06:03:39,2011-07-26T20:25:09,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-27,33.8,25.5,29.6,32.4,25.5,29.3,14.5,41.5,0,,0,,,,35.1,23.8,257.1,1013.1,59.7,16,,,0,,2011-07-27T06:04:30,2011-07-27T20:24:17,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-28,33.9,25.5,29.6,37.9,25.5,32,20.2,57.68,0,,0,,,,,17.5,161.7,1016.3,75.4,15.9,,,0,,2011-07-28T06:05:21,2011-07-28T20:23:23,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-29,39,26.4,32.7,41.6,26.4,35.5,21.3,55.86,0,,0,,,,40.7,25.1,248.1,1013.5,47.6,14.5,,,0,,2011-07-29T06:06:13,2011-07-29T20:22:28,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-30,35.9,26.8,31.3,35.8,28.4,32.1,17.8,46.92,0,,0,,,,27.7,20.3,228.1,1015.1,44.2,15.9,,,0,,2011-07-30T06:07:05,2011-07-30T20:21:31,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-07-31,36.4,26.7,31.1,35.3,28.4,31.9,17.4,48.26,0,,0,,,,31.3,21.9,185.2,1016.4,47.2,16,,,0,,2011-07-31T06:07:57,2011-07-31T20:20:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-08-01,36.7,23.7,29.5,37,23.7,29.9,18.5,55.52,0.72,,8.33,,,,40,20.5,257.4,1014,59.5,16,,,0,,2011-08-01T06:08:50,2011-08-01T20:19:32,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-08-02,36,23.6,29.7,35.1,23.6,29.9,17.1,50.68,0.1,,4.17,,,,40.4,27.6,286,1009.8,55.6,15.9,,,0,,2011-08-02T06:09:43,2011-08-02T20:18:31,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-08-03,30.4,24.8,27.6,31.9,24.8,28.6,20.2,65.12,7.16,,37.5,,,,38.9,23,178.4,1006.7,98.3,13.8,,,0,,2011-08-03T06:10:36,2011-08-03T20:17:28,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington,2011-08-04,30.8,24,26.3,33.3,24,27.1,21.7,77.12,0.45,,8.33,,,,,23.7,106.8,1010.6,93.3,12.6,,,0,,2011-08-04T06:11:29,2011-08-04T20:16:24,0.14,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
